#UNIVERSE,Vitamin1;Mineral2;Protein3;Fiber4;Omega5;Amino6;Enzyme7;Antioxidant8;Electrolyte9;Nutrient10
#MAX_CALORIES,19257.79
Tofu_1,2331,Nutrient10;Protein3;Fiber4;Mineral2
Beans_2,2194,Electrolyte9;Fiber4;Amino6;Enzyme7;Vitamin1;Mineral2;Antioxidant8
Yogurt_3,2161,Omega5;Mineral2;Fiber4;Nutrient10;Amino6;Protein3;Electrolyte9;Enzyme7;Antioxidant8
Cheese_4,2452,Protein3;Omega5;Nutrient10;Mineral2;Amino6;Electrolyte9;Antioxidant8;Fiber4;Enzyme7;Vitamin1
Almonds_5,2112,Electrolyte9;Antioxidant8;Mineral2;Enzyme7;Vitamin1
Grape_6,2056,Protein3;Enzyme7;Mineral2;Fiber4;Electrolyte9
Spinach_7,2239,Electrolyte9;Vitamin1;Mineral2;Amino6;Omega5;Protein3;Enzyme7
Almonds_8,2150,Protein3;Antioxidant8;Vitamin1;Amino6;Enzyme7;Nutrient10;Mineral2;Omega5;Electrolyte9
Grape_9,2320,Electrolyte9;Fiber4;Protein3;Antioxidant8;Mineral2;Omega5;Vitamin1
Pepper_10,2165,Vitamin1;Mineral2;Amino6;Enzyme7;Protein3;Electrolyte9;Nutrient10;Fiber4;Antioxidant8;Omega5
Broccoli_11,2248,Electrolyte9;Protein3;Nutrient10;Amino6
Corn_12,2484,Omega5;Electrolyte9;Enzyme7;Mineral2;Nutrient10
Spinach_13,2373,Omega5;Enzyme7;Amino6;Fiber4;Nutrient10;Electrolyte9
Orange_14,2126,Mineral2;Amino6;Vitamin1;Omega5;Enzyme7;Nutrient10
Carrot_15,2112,Mineral2;Vitamin1;Fiber4
Pasta_16,2463,Amino6;Mineral2;Fiber4
Salmon_17,2342,Fiber4;Electrolyte9;Protein3;Amino6;Omega5;Enzyme7;Nutrient10;Vitamin1;Mineral2;Antioxidant8
Tofu_18,2048,Enzyme7;Amino6;Nutrient10;Fiber4
Pepper_19,2442,Mineral2;Vitamin1;Enzyme7
Tofu_20,2173,Fiber4;Nutrient10;Electrolyte9;Omega5
