#AIRPORTS,JFK;LAX;ORD;DFW;DEN;SFO;SEA;LAS;MCO;EWR;CLT;PHX;IAH;MIA;BOS
DEN,LAS,25,446
PHX,MCO,42,147
SEA,DEN,49,332
PHX,DFW,56,139
PHX,ORD,149,432
CLT,LAS,152,220
MCO,SFO,157,560
MIA,BOS,201,511
PHX,ORD,230,635
PHX,ORD,265,592
IAH,LAX,273,402
MCO,DEN,280,854
JFK,LAS,391,689
IAH,LAS,430,859
IAH,PHX,436,981
MIA,BOS,464,607
JFK,LAX,637,837
MCO,BOS,681,1192
BOS,MCO,697,992
DEN,DFW,717,981
DFW,IAH,724,1195
ORD,PHX,725,1194
LAX,SFO,732,909
EWR,LAX,742,1235
MCO,LAS,768,1180
DEN,LAX,782,1086
SFO,BOS,783,1182
IAH,SFO,793,900
EWR,SFO,797,908
CLT,DFW,860,1022
LAX,EWR,862,1105
LAS,CLT,901,1277
BOS,MIA,907,1094
MCO,LAS,919,988
IAH,BOS,924,1127
DEN,PHX,939,1075
IAH,LAS,944,1426
LAS,CLT,945,1478
ORD,EWR,962,1558
SFO,DEN,969,1120
MIA,DFW,972,1391
LAS,LAX,981,1202
SEA,MCO,981,1186
EWR,CLT,1020,1525
IAH,PHX,1025,1189
SFO,IAH,1044,1165
DEN,EWR,1046,1375
SEA,CLT,1083,1460
DFW,DEN,1102,1265
IAH,DEN,1133,1611
CLT,EWR,1163,1763
MCO,DEN,1204,1659
IAH,SEA,1211,1730
ORD,SEA,1215,1735
JFK,BOS,1217,1326
DEN,JFK,1218,1565
SEA,MCO,1237,1392
SFO,MCO,1259,1459
DEN,MCO,1260,1689
PHX,EWR,1262,1830
DEN,BOS,1276,1717
MCO,DEN,1292,1608
SFO,PHX,1295,1815
EWR,JFK,1298,1377
SFO,LAX,1311,1706
CLT,BOS,1320,1412
IAH,DFW,1341,1939
PHX,LAX,1344,1678
LAS,ORD,1354,1445
PHX,ORD,1354,1925
DEN,PHX,1380,1694
BOS,EWR,1388,1585
CLT,PHX,1402,1998
DEN,LAS,1406,1584
MCO,SFO,1421,1891
SFO,BOS,1425,1934
DFW,LAS,1463,1627
LAX,JFK,1468,1890
LAS,JFK,1475,1937
SEA,PHX,1494,1651
MIA,SFO,1514,1769
PHX,DEN,1524,1628
MIA,IAH,1526,2055
MIA,DEN,1529,1958
DFW,ORD,1586,1697
JFK,SEA,1623,2026
IAH,DEN,1674,1869
SFO,DFW,1698,2098
SFO,SEA,1745,1898
MCO,JFK,1761,2262
DFW,ORD,1785,2004
EWR,IAH,1800,2055
BOS,EWR,1838,1961
DEN,DFW,1845,2243
DFW,IAH,1848,1940
MCO,EWR,1854,2030
BOS,EWR,1889,2182
JFK,PHX,1936,2472
MIA,EWR,1946,2137
LAS,DEN,1964,2116
PHX,SFO,1975,2467
SFO,LAS,1978,2404
DEN,BOS,2078,2273
IAH,MCO,2126,2274
MCO,CLT,2139,2695
ORD,LAS,2181,2387
LAS,LAX,2219,2590
DFW,LAX,2223,2358
SFO,LAS,2230,2597
JFK,IAH,2248,2319
CLT,MIA,2252,2317
IAH,ORD,2254,2353
IAH,EWR,2267,2583
LAX,DEN,2275,2577
CLT,LAS,2280,2650
ORD,CLT,2281,2552
SEA,SFO,2290,2603
IAH,PHX,2292,2432
LAX,ORD,2293,2479
MIA,PHX,2321,2737
DFW,SEA,2353,2733
DFW,CLT,2362,2829
MCO,SFO,2363,2626
DEN,MCO,2390,2514
LAS,EWR,2414,2921
DEN,DFW,2449,3049
EWR,MCO,2455,2683
DFW,SFO,2525,3018
ORD,LAS,2527,2985
LAS,SFO,2541,2883
MCO,DFW,2545,2939
BOS,DEN,2580,2818
LAX,BOS,2588,3099
DFW,MIA,2610,3180
MCO,MIA,2621,2712
DEN,LAX,2626,2965
EWR,PHX,2688,3198
CLT,MIA,2692,3001
MCO,PHX,2762,2979
EWR,MCO,2778,3227
EWR,LAS,2793,3389
MIA,LAS,2826,3190
SFO,EWR,2830,3372
SEA,SFO,2837,3367
MIA,CLT,2868,3403
MCO,CLT,2869,3366
CLT,IAH,2877,3059
BOS,ORD,2932,3028
EWR,MCO,2947,3034
DEN,LAS,2948,3146
SEA,CLT,2956,3316
PHX,LAS,2986,3184
CLT,LAX,3027,3230
JFK,IAH,3048,3619
MIA,LAX,3082,3364
DEN,JFK,3131,3483
EWR,MCO,3189,3620
LAS,ORD,3196,3649
SFO,SEA,3228,3756
JFK,IAH,3232,3752
LAS,PHX,3267,3621
SFO,CLT,3290,3840
ORD,LAS,3340,3820
PHX,EWR,3350,3816
LAX,PHX,3365,3925
PHX,DFW,3371,3716
PHX,LAS,3434,3942
BOS,JFK,3470,3724
SEA,BOS,3470,4036
SFO,IAH,3490,3705
JFK,SFO,3534,3634
IAH,MIA,3613,3972
JFK,SFO,3683,4038
ORD,SEA,3694,4108
EWR,DFW,3700,4067
ORD,CLT,3705,4296
DEN,PHX,3728,3840
MCO,SEA,3762,4075
MIA,CLT,3791,3920
LAX,LAS,3803,3940
CLT,EWR,3804,3902
LAS,DEN,3827,3963
MCO,DEN,3836,4222
DEN,LAS,3858,4375
ORD,LAX,3866,4301
CLT,ORD,3879,4237
MIA,LAX,3882,4156
SFO,LAX,3908,4280
PHX,SEA,3909,4028
LAX,CLT,3920,4228
IAH,MIA,3921,4487
MCO,LAS,3944,4224
SEA,LAX,3949,4520
CLT,MCO,3963,4170
MIA,CLT,3968,4060
PHX,EWR,3974,4509
PHX,MCO,4016,4230
SEA,CLT,4026,4597
PHX,BOS,4055,4419
LAS,SFO,4064,4130
LAX,MIA,4067,4490
CLT,DEN,4089,4265
SEA,DFW,4177,4445
SFO,ORD,4179,4344
SFO,MCO,4201,4751
JFK,ORD,4239,4526
MCO,MIA,4247,4477
DEN,MIA,4264,4780
CLT,MIA,4331,4886
JFK,PHX,4336,4611
MIA,SFO,4379,4845
LAS,LAX,4382,4902
ORD,CLT,4402,4886
SFO,ORD,4403,4583
ORD,DFW,4405,4773
BOS,MCO,4450,4650
JFK,PHX,4478,4999
SEA,DEN,4508,4630
ORD,LAS,4521,5012
SEA,EWR,4558,4995
DFW,DEN,4571,4936
SFO,LAS,4592,5054
DEN,SEA,4646,5051
BOS,SFO,4662,5187
MCO,CLT,4668,4755
DFW,CLT,4678,5240
DEN,JFK,4712,4852
SEA,LAX,4720,5023
DFW,SFO,4735,5007
ORD,IAH,4742,4840
SFO,DFW,4777,5148
SFO,IAH,4794,5150
IAH,EWR,4839,5151
PHX,SEA,4842,4957
SEA,CLT,4902,5306
BOS,LAX,4903,5129
PHX,EWR,4911,5457
MIA,DFW,4927,5134
MIA,BOS,4942,5212
PHX,ORD,4945,5167
ORD,PHX,4961,5116
MCO,ORD,4982,5210
ORD,MIA,4984,5085
JFK,LAS,5005,5304
CLT,DEN,5021,5537
CLT,MIA,5049,5131
DEN,LAX,5077,5217
IAH,BOS,5090,5485
BOS,PHX,5095,5275
JFK,MCO,5139,5627
ORD,BOS,5152,5228
ORD,DFW,5154,5675
DEN,BOS,5161,5623
BOS,JFK,5170,5547
SFO,CLT,5218,5444
MCO,LAX,5228,5535
MIA,PHX,5231,5644
IAH,CLT,5236,5651
EWR,CLT,5253,5555
DFW,ORD,5277,5590
MCO,LAX,5315,5769
PHX,BOS,5345,5730
LAS,MCO,5362,5424
MIA,ORD,5364,5744
DFW,BOS,5370,5581
IAH,BOS,5399,5909
IAH,DEN,5400,5769
ORD,DEN,5404,5699
MIA,SEA,5427,5584
CLT,MCO,5435,5888
JFK,LAS,5443,5892
LAS,DFW,5455,5825
IAH,JFK,5488,5987
MCO,PHX,5530,5853
ORD,PHX,5531,5633
BOS,MCO,5608,6030
JFK,BOS,5620,5791
BOS,SEA,5654,5863
MCO,IAH,5666,5780
ORD,MCO,5680,6275
CLT,BOS,5697,5878
EWR,LAX,5700,6120
MCO,LAS,5706,6253
IAH,PHX,5744,6242
PHX,LAS,5759,6276
LAS,ORD,5770,6003
ORD,JFK,5772,6178
JFK,IAH,5776,6281
LAS,DFW,5829,6273
PHX,JFK,5850,5979
CLT,PHX,5869,5993
EWR,JFK,5882,5951
MCO,PHX,5886,6261
DEN,PHX,5890,6191
LAS,EWR,5900,6016
BOS,JFK,5916,6300
LAS,EWR,5927,6066
JFK,MCO,5963,6415
ORD,SFO,5992,6464
CLT,DEN,6021,6307
LAX,SEA,6022,6388
DEN,LAX,6029,6536
MIA,JFK,6035,6434
MCO,CLT,6044,6582
SEA,ORD,6070,6657
BOS,DFW,6073,6453
DEN,LAX,6092,6321
LAX,LAS,6114,6521
MCO,LAS,6114,6235
CLT,SEA,6116,6435
LAX,DFW,6116,6320
LAS,IAH,6121,6606
SEA,EWR,6126,6427
SEA,LAX,6142,6431
JFK,MIA,6164,6538
ORD,SFO,6167,6415
JFK,SFO,6179,6279
LAX,LAS,6213,6659
SEA,ORD,6227,6374
CLT,IAH,6229,6440
IAH,DEN,6236,6773
CLT,PHX,6244,6841
EWR,IAH,6291,6710
CLT,SFO,6367,6828
EWR,SEA,6370,6434
LAS,SFO,6408,6942
IAH,BOS,6434,6995
ORD,EWR,6439,6629
CLT,BOS,6461,6597
SFO,CLT,6499,6893
BOS,JFK,6504,7071
IAH,MCO,6516,6799
BOS,JFK,6520,7098
MCO,SFO,6521,6902
LAX,SFO,6523,7073
SFO,ORD,6524,6910
SFO,JFK,6563,6675
EWR,LAS,6566,7144
EWR,MCO,6576,7148
SEA,IAH,6590,6734
DFW,MIA,6636,6884
DEN,ORD,6642,7216
ORD,CLT,6643,7140
LAX,SEA,6652,7182
IAH,MIA,6653,7017
CLT,PHX,6655,7087
MCO,ORD,6666,7213
MCO,SEA,6708,6843
ORD,MIA,6743,6863
IAH,JFK,6756,6956
JFK,SFO,6779,7236
BOS,JFK,6797,6911
CLT,LAS,6809,7323
SFO,DFW,6819,7206
SFO,IAH,6821,7299
CLT,LAX,6824,7199
DFW,CLT,6825,7076
IAH,EWR,6825,6916
MCO,CLT,6841,7203
BOS,ORD,6846,7086
DEN,LAS,6850,7164
MCO,SEA,6852,7053
BOS,MIA,6853,6950
IAH,CLT,6868,6944
MCO,MIA,6870,7159
IAH,CLT,6887,7330
EWR,SEA,6931,7181
IAH,LAX,6955,7095
MCO,DFW,6965,7129
EWR,IAH,6981,7211
SFO,EWR,6985,7518
LAS,JFK,7009,7276
IAH,SFO,7052,7220
MIA,PHX,7054,7297
LAX,DFW,7061,7580
ORD,PHX,7080,7545
IAH,ORD,7088,7662
DFW,LAX,7118,7296
ORD,BOS,7179,7274
BOS,SEA,7204,7659
BOS,SEA,7248,7530
JFK,SFO,7286,7714
LAS,ORD,7292,7441
LAX,EWR,7298,7414
EWR,JFK,7314,7423
BOS,SEA,7348,7794
LAX,DFW,7365,7902
MIA,JFK,7368,7697
EWR,ORD,7371,7810
LAX,DEN,7391,7808
IAH,DFW,7404,7779
LAX,MCO,7412,7798
DEN,SEA,7460,7731
LAX,EWR,7483,7551
SEA,PHX,7489,7613
ORD,MIA,7492,8059
LAX,IAH,7498,7595
PHX,SFO,7511,7657
ORD,IAH,7518,7841
LAX,PHX,7529,7605
SEA,LAX,7620,7969
IAH,PHX,7685,8204
LAS,LAX,7692,8079
SEA,BOS,7702,7806
DEN,MCO,7710,8062
PHX,MCO,7714,7997
