#AIRPORTS,JFK;LAX;ORD;DFW;DEN
LAX,DEN,53,382
ORD,JFK,58,459
JFK,ORD,651,794
LAX,DEN,960,1188
LAX,DFW,1127,1437
JFK,DEN,1133,1321
JFK,DFW,1160,1746
ORD,JFK,1512,2005
JFK,LAX,1528,1830
DEN,ORD,1697,1894
ORD,JFK,1753,1972
DEN,DFW,1982,2295
DEN,DFW,2296,2788
ORD,LAX,2504,2946
ORD,DFW,2584,3092
JFK,LAX,3044,3174
JFK,ORD,3139,3393
ORD,DFW,3450,3861
ORD,DEN,3470,3735
DEN,LAX,3608,3675
JFK,LAX,3750,3879
DEN,JFK,3853,4326
LAX,JFK,3946,4086
DFW,ORD,4272,4541
ORD,LAX,4351,4816
LAX,ORD,4861,5143
JFK,LAX,5138,5256
LAX,JFK,5310,5870
LAX,JFK,5539,5620
JFK,LAX,5947,6321
ORD,DEN,6118,6626
DFW,JFK,6396,6727
JFK,LAX,6596,7003
LAX,DEN,6669,6923
DFW,ORD,6930,7488
JFK,LAX,7062,7484
LAX,DFW,7491,7874
JFK,LAX,7508,7670
LAX,DFW,7579,7894
DFW,DEN,7651,7766
LAX,DFW,7953,8232
LAX,DEN,7956,8508
JFK,DEN,8238,8459
LAX,DFW,8280,8840
JFK,ORD,8288,8619
DEN,LAX,8317,8485
DEN,ORD,8666,8734
LAX,DEN,9007,9236
JFK,DEN,9016,9176
DEN,LAX,9355,9899
