#AIRPORTS,JFK;LAX;ORD;DFW;DEN;SFO;SEA;LAS;MCO;EWR;CLT;PHX;IAH;MIA;BOS;MSP;FLL;DTW;PHL;LGA
DEN,LGA,3,213
MSP,DEN,14,112
LGA,DTW,19,520
EWR,SEA,25,206
IAH,LGA,60,647
FLL,DFW,67,445
SFO,PHL,70,231
IAH,LGA,76,403
SFO,MIA,86,239
MCO,SEA,89,156
DTW,CLT,100,276
MSP,ORD,104,171
BOS,ORD,107,417
DEN,CLT,107,474
MSP,FLL,108,681
IAH,LAS,146,249
ORD,CLT,168,326
PHX,DTW,173,477
CLT,JFK,193,468
JFK,DFW,195,676
IAH,PHX,199,550
JFK,EWR,200,729
MCO,PHX,202,799
ORD,PHL,203,679
MCO,EWR,232,406
MCO,DFW,249,835
JFK,DFW,257,464
LAS,ORD,260,811
LAX,CLT,267,857
FLL,LGA,287,612
IAH,SFO,301,716
DEN,FLL,312,854
PHX,DFW,312,671
SEA,PHX,317,532
LAS,MCO,326,925
MIA,MCO,334,874
LAX,PHL,362,612
MCO,SEA,369,514
SEA,LAX,388,542
ORD,SFO,389,919
DTW,EWR,404,993
BOS,DTW,408,962
CLT,DEN,417,986
SEA,DFW,421,692
MCO,SFO,427,813
CLT,LAX,461,567
PHX,LGA,462,882
FLL,SFO,468,563
LAX,SFO,475,1017
LGA,LAS,480,827
CLT,FLL,507,1008
EWR,PHX,518,856
PHX,MSP,519,917
SEA,DFW,521,978
BOS,LAX,538,779
BOS,ORD,547,908
BOS,LAS,549,812
ORD,MIA,568,1142
MSP,FLL,582,781
SEA,DEN,584,841
LGA,SFO,590,1018
DFW,IAH,612,1056
LGA,EWR,612,1062
PHL,MSP,613,849
LAS,SFO,616,860
DTW,IAH,643,1099
SFO,PHL,644,1097
DTW,JFK,651,964
BOS,LAX,653,1044
LGA,LAS,653,1041
MSP,PHX,662,946
DFW,MIA,665,1163
PHX,MSP,669,1103
EWR,DTW,674,1060
LAS,DFW,674,1058
MSP,MIA,696,957
PHX,LAS,701,972
JFK,MCO,706,896
LGA,BOS,709,875
DTW,IAH,719,953
SFO,MSP,731,1060
CLT,SEA,746,983
MIA,MSP,753,877
EWR,MCO,778,1142
DFW,JFK,790,968
JFK,DTW,795,1298
MCO,PHL,796,905
MIA,PHX,798,1154
MSP,LGA,807,1275
JFK,MIA,813,1039
JFK,SEA,818,1192
LAX,MSP,829,1061
DEN,PHX,833,1201
DEN,SEA,840,1329
SEA,IAH,853,1136
JFK,DEN,865,994
SEA,EWR,869,1405
DFW,FLL,879,1011
SFO,LGA,891,1423
ORD,DEN,893,1201
DEN,PHL,894,965
ORD,PHX,898,1485
BOS,MIA,917,1510
LAX,PHX,918,1323
LGA,FLL,918,1347
ORD,SFO,918,1250
FLL,PHX,920,1507
FLL,LAS,930,1403
SFO,LGA,958,1167
DFW,SFO,960,1183
ORD,PHX,983,1104
IAH,CLT,984,1308
MCO,SFO,984,1334
MCO,LGA,1009,1223
FLL,MCO,1015,1338
ORD,EWR,1022,1473
MSP,LAS,1029,1359
DTW,JFK,1036,1142
MCO,LAX,1038,1479
MSP,JFK,1070,1616
BOS,PHX,1075,1327
MSP,IAH,1082,1490
FLL,CLT,1083,1527
SFO,DTW,1117,1694
MIA,SEA,1121,1367
CLT,MSP,1127,1422
DFW,CLT,1143,1401
PHX,LAS,1161,1234
CLT,PHL,1162,1531
LAS,MCO,1173,1505
PHL,LAS,1180,1277
DFW,LAX,1194,1326
SEA,FLL,1234,1513
IAH,CLT,1245,1487
MIA,MSP,1251,1430
LGA,DFW,1253,1845
EWR,DTW,1258,1844
SFO,CLT,1260,1431
PHL,SEA,1264,1656
MIA,DFW,1273,1352
