#UNIVERSE,Vitamin1;Mineral2;Protein3;Fiber4;Omega5;Amino6;Enzyme7;Antioxidant8;Electrolyte9;Nutrient10;VitaminB1;MineralB2;ProteinB3;FiberB4;OmegaB5;AminoB6;EnzymeB7;AntioxidantB8;ElectrolyteB9;NutrientB10;VitaminC1;MineralC2;ProteinC3;FiberC4;OmegaC5;AminoC6;EnzymeC7;AntioxidantC8;ElectrolyteC9;NutrientC10;VitaminD1;MineralD2;ProteinD3;FiberD4;OmegaD5;AminoD6;EnzymeD7;AntioxidantD8;ElectrolyteD9;NutrientD10;VitaminE1;MineralE2;ProteinE3;FiberE4;OmegaE5;AminoE6;EnzymeE7;AntioxidantE8;ElectrolyteE9;NutrientE10;VitaminF1;MineralF2;ProteinF3;FiberF4;OmegaF5;AminoF6;EnzymeF7;AntioxidantF8;ElectrolyteF9;NutrientF10;VitaminG1;MineralG2;ProteinG3;FiberG4;OmegaG5;AminoG6;EnzymeG7;AntioxidantG8;ElectrolyteG9;NutrientG10;VitaminH1;MineralH2;ProteinH3;FiberH4;OmegaH5
#MAX_CALORIES,1181494.76
Beans_1,2354,Antioxidant8;AminoD6;AntioxidantB8;OmegaB5;NutrientF10;ElectrolyteF9;FiberF4;MineralC2;FiberE4;ElectrolyteC9;AntioxidantD8;VitaminC1
Pepper_2,2406,MineralC2;FiberH4;VitaminH1;NutrientC10;MineralB2;ProteinF3;EnzymeG7;ProteinG3;AntioxidantC8;VitaminG1;NutrientF10;AminoD6;Vitamin1
Yogurt_3,2219,MineralD2;OmegaH5;MineralE2;AminoF6;ElectrolyteC9;NutrientB10;Vitamin1;FiberF4;Amino6;EnzymeG7;VitaminG1;Omega5;AntioxidantC8;FiberD4
Broccoli_4,2245,ProteinB3;AntioxidantF8;FiberG4;VitaminD1;VitaminB1;Mineral2;ProteinF3;AntioxidantC8;EnzymeB7;AminoE6;AntioxidantD8;MineralH2;MineralE2;Amino6;NutrientG10
Beef_5,2342,VitaminC1;ElectrolyteF9;Fiber4;FiberH4;NutrientF10;AntioxidantB8;MineralF2
Eggs_6,2404,NutrientF10;Vitamin1;Nutrient10;NutrientE10;ProteinE3;AntioxidantG8;Omega5;AntioxidantD8
Onion_7,2385,NutrientG10;FiberH4;EnzymeC7;VitaminB1;ProteinE3;Antioxidant8;AminoG6
Tofu_8,2186,OmegaB5;NutrientE10;EnzymeE7
Garlic_9,2316,EnzymeE7;ProteinC3;MineralH2
Walnuts_10,2034,EnzymeC7;AntioxidantB8;ProteinE3;VitaminD1;NutrientG10;OmegaB5;MineralG2;OmegaH5;ElectrolyteC9;MineralE2;AminoE6
Garlic_11,2136,OmegaF5;AminoD6;Enzyme7;Electrolyte9;AntioxidantE8;OmegaE5;AntioxidantF8;ProteinG3;OmegaG5;AminoB6;VitaminG1
Carrot_12,2272,ElectrolyteG9;AntioxidantD8;AntioxidantF8;AntioxidantE8;Electrolyte9;OmegaC5;ElectrolyteF9;MineralB2;VitaminB1;VitaminF1;ProteinC3;EnzymeD7;MineralG2
Almonds_13,2055,AminoD6;OmegaB5;ElectrolyteB9;FiberG4;NutrientB10
Salmon_14,2104,Protein3;AntioxidantD8;FiberF4;NutrientG10;EnzymeB7;VitaminG1;OmegaE5;ProteinH3;EnzymeF7;OmegaH5;FiberH4
Eggs_15,2032,NutrientC10;EnzymeG7;ProteinE3
Walnuts_16,2296,MineralE2;ProteinG3;AntioxidantG8;VitaminH1;EnzymeF7;ElectrolyteF9;ElectrolyteD9;EnzymeB7
Chicken_17,2404,MineralC2;FiberD4;NutrientC10;MineralG2;AntioxidantE8;EnzymeD7;Enzyme7
Lentils_18,2180,ElectrolyteF9;MineralC2;VitaminC1;ElectrolyteG9;EnzymeD7;FiberC4;ProteinC3
Banana_19,2362,NutrientB10;VitaminC1;VitaminD1;OmegaB5;Amino6;VitaminE1;EnzymeB7;EnzymeF7;FiberD4;AntioxidantE8;FiberC4;EnzymeC7;AminoD6;AminoE6
Spinach_20,2340,OmegaE5;ElectrolyteB9;AntioxidantE8;AntioxidantF8;NutrientG10;VitaminC1;ElectrolyteG9;ElectrolyteD9
Tofu_21,2471,MineralF2;FiberG4;ElectrolyteB9
Corn_22,2475,NutrientB10;Vitamin1;NutrientG10;OmegaG5;ProteinE3;AntioxidantD8;VitaminG1;ProteinH3
Lentils_23,2293,ElectrolyteB9;ProteinH3;EnzymeF7;FiberE4;OmegaB5;MineralG2;Amino6;AntioxidantB8;VitaminH1;NutrientD10;Fiber4;MineralF2;AminoG6
Carrot_24,2112,AminoE6;MineralB2;MineralE2;Antioxidant8;OmegaC5;AntioxidantG8;ElectrolyteC9;AminoD6;AminoC6;Protein3
