#UNIVERSE,Vitamin1;Mineral2;Protein3;Fiber4;Omega5;Amino6;Enzyme7;Antioxidant8;Electrolyte9;Nutrient10;VitaminB1;MineralB2;ProteinB3;FiberB4;OmegaB5;AminoB6;EnzymeB7;AntioxidantB8;ElectrolyteB9;NutrientB10;VitaminC1;MineralC2;ProteinC3;FiberC4;OmegaC5;AminoC6;EnzymeC7;AntioxidantC8;ElectrolyteC9;NutrientC10
#MAX_CALORIES,271740.49
Carrot_1,2197,Electrolyte9;FiberC4;AntioxidantC8;MineralC2;NutrientB10;Omega5;VitaminB1
Onion_2,2298,NutrientC10;MineralB2;Nutrient10;VitaminC1;ProteinC3
Yogurt_3,2200,NutrientB10;ProteinC3;Protein3;Nutrient10;AntioxidantB8
Lettuce_4,2329,EnzymeC7;Omega5;MineralC2;ProteinC3;FiberC4;AntioxidantC8;EnzymeB7;Protein3
Salmon_5,2343,EnzymeB7;MineralB2;Vitamin1;ElectrolyteC9;Nutrient10;Amino6;Enzyme7;VitaminB1;AminoB6
Spinach_6,2115,Omega5;Protein3;Nutrient10;AntioxidantC8;AminoC6
Corn_7,2259,MineralC2;VitaminB1;ElectrolyteC9
Garlic_8,2316,NutrientB10;ProteinB3;Omega5;Amino6;EnzymeC7
Onion_9,2394,FiberC4;OmegaB5;Mineral2;FiberB4;MineralB2
Rice_10,2368,OmegaB5;NutrientB10;Nutrient10;OmegaC5;FiberC4;NutrientC10
Onion_11,2273,Nutrient10;AminoC6;ElectrolyteC9;AminoB6;Enzyme7;MineralB2
Beans_12,2484,OmegaB5;OmegaC5;Nutrient10;ElectrolyteC9;ProteinB3;EnzymeB7;EnzymeC7;FiberB4;Amino6;Enzyme7
Almonds_13,2309,AntioxidantC8;Electrolyte9;Mineral2;VitaminC1;AminoB6
Bread_14,2190,ProteinC3;AntioxidantC8;EnzymeB7;Fiber4
Lentils_15,2042,Electrolyte9;OmegaB5;ElectrolyteC9;EnzymeB7;Omega5
Walnuts_16,2223,NutrientC10;Antioxidant8;EnzymeC7;OmegaB5
Tomato_17,2178,FiberB4;Mineral2;ProteinB3
Spinach_18,2191,ProteinB3;Protein3;MineralB2;Antioxidant8;Vitamin1;VitaminB1
Corn_19,2429,AminoC6;Omega5;ElectrolyteC9;Mineral2;Nutrient10;AminoB6;ProteinC3;AntioxidantC8
Tomato_20,2361,OmegaB5;NutrientB10;Vitamin1;Protein3;AntioxidantC8;Electrolyte9;Enzyme7;Omega5;AntioxidantB8;ElectrolyteC9
Banana_21,2216,OmegaC5;Nutrient10;Antioxidant8;Fiber4
Apple_22,2122,VitaminC1;AminoC6;NutrientB10;OmegaB5;Protein3;Fiber4;AminoB6;AntioxidantC8;AntioxidantB8
Cheese_23,2323,ProteinC3;Omega5;Nutrient10;FiberB4;Vitamin1;NutrientB10
Tomato_24,2123,Amino6;MineralC2;ElectrolyteC9;Protein3;EnzymeB7;MineralB2;EnzymeC7;AminoC6;AntioxidantB8
Banana_25,2402,ProteinB3;AntioxidantC8;AminoB6
Lettuce_26,2325,MineralB2;Electrolyte9;FiberC4;Vitamin1;NutrientC10;Protein3;AminoC6;Antioxidant8;MineralC2
Tofu_27,2053,Omega5;Mineral2;MineralB2;AntioxidantB8;VitaminB1;VitaminC1;Amino6;MineralC2
Banana_28,2356,VitaminC1;Amino6;AminoC6;Omega5;Protein3;ProteinC3;OmegaB5;Mineral2;Nutrient10;Enzyme7
Lentils_29,2405,ElectrolyteC9;Mineral2;VitaminB1;Nutrient10;EnzymeB7;ProteinB3
Pasta_30,2278,Electrolyte9;Mineral2;OmegaC5;VitaminC1;Enzyme7;Nutrient10;MineralB2;ElectrolyteC9;EnzymeC7;VitaminB1
Broccoli_31,2063,FiberB4;ElectrolyteC9;ProteinB3;FiberC4;OmegaB5;AntioxidantC8;VitaminB1;Amino6
Grape_32,2354,MineralB2;AminoC6;EnzymeB7;Electrolyte9;ElectrolyteC9;Protein3;FiberC4;FiberB4;OmegaC5;ProteinC3
Milk_33,2421,AntioxidantB8;Nutrient10;VitaminB1;Fiber4;Protein3
Tofu_34,2338,Nutrient10;OmegaB5;NutrientB10;ProteinC3;FiberB4;Amino6;EnzymeC7
Onion_35,2179,Mineral2;FiberC4;AntioxidantC8;MineralB2;NutrientB10;FiberB4;Electrolyte9;VitaminC1;NutrientC10;Protein3
Onion_36,2326,MineralB2;EnzymeB7;AminoC6;FiberC4;MineralC2;Amino6;Vitamin1;Omega5;NutrientB10
Banana_37,2400,Mineral2;Omega5;Protein3;Antioxidant8;OmegaC5;VitaminC1;MineralB2;FiberC4;ProteinB3;ElectrolyteB9
Orange_38,2309,MineralC2;OmegaB5;MineralB2;OmegaC5;Protein3
Broccoli_39,2070,ProteinB3;VitaminB1;VitaminC1;Electrolyte9;Antioxidant8;Fiber4;Vitamin1;Amino6
Grape_40,2265,NutrientC10;AntioxidantB8;Fiber4;Electrolyte9;OmegaC5;EnzymeC7;ProteinC3;OmegaB5;Enzyme7
Onion_41,2146,Enzyme7;Fiber4;Omega5;Protein3;OmegaB5;Amino6;ProteinC3;AminoC6;EnzymeC7;VitaminB1
Beef_42,2177,AntioxidantB8;Nutrient10;ElectrolyteC9;AntioxidantC8
Salmon_43,2364,AminoC6;MineralB2;EnzymeB7;Antioxidant8;Fiber4
Potato_44,2405,Antioxidant8;AminoC6;AminoB6;Vitamin1;MineralB2
Yogurt_45,2293,OmegaB5;AminoC6;AntioxidantB8;Omega5;NutrientB10;Protein3;OmegaC5;Nutrient10
Tofu_46,2367,EnzymeB7;FiberB4;OmegaC5;ElectrolyteC9;ElectrolyteB9;Protein3;Omega5;VitaminB1;VitaminC1;AntioxidantC8
Corn_47,2238,Omega5;ElectrolyteC9;EnzymeC7;OmegaC5;AntioxidantB8;VitaminC1;ElectrolyteB9;Amino6
Lentils_48,2494,FiberB4;EnzymeB7;NutrientC10;AntioxidantC8;Mineral2
Rice_49,2063,Nutrient10;Amino6;VitaminB1;NutrientC10;ProteinC3
Chicken_50,2177,AntioxidantC8;Protein3;Electrolyte9;Enzyme7;VitaminC1;AntioxidantB8;NutrientC10
Orange_51,2320,NutrientB10;AntioxidantB8;Protein3;EnzymeB7;VitaminC1;Amino6;ElectrolyteB9
Lentils_52,2078,MineralC2;NutrientB10;FiberC4;ElectrolyteC9;VitaminB1
Carrot_53,2473,EnzymeC7;AntioxidantC8;Vitamin1
Apple_54,2023,VitaminC1;Enzyme7;OmegaC5;ElectrolyteB9;FiberB4;NutrientB10;NutrientC10
Bread_55,2254,VitaminC1;Nutrient10;AminoB6;Antioxidant8;AminoC6;MineralC2;ProteinB3
Eggs_56,2232,ProteinC3;Mineral2;Amino6;OmegaB5
Corn_57,2247,Enzyme7;VitaminB1;NutrientB10;Omega5;ElectrolyteC9;ProteinC3;AminoC6;MineralB2;ProteinB3;EnzymeC7
Pasta_58,2189,VitaminB1;Antioxidant8;OmegaB5;Fiber4
Eggs_59,2230,Omega5;Fiber4;Mineral2;Nutrient10;ProteinB3;NutrientB10
Milk_60,2127,EnzymeC7;VitaminB1;NutrientC10;ElectrolyteB9;FiberC4
Broccoli_61,2097,AminoB6;EnzymeB7;OmegaB5;ElectrolyteC9;Nutrient10
Salmon_62,2011,ProteinB3;EnzymeB7;OmegaB5;Antioxidant8
Bread_63,2298,Mineral2;NutrientC10;Nutrient10;AminoB6;NutrientB10;VitaminC1;MineralC2;EnzymeC7
Chicken_64,2274,AntioxidantC8;Fiber4;FiberB4
Banana_65,2451,FiberC4;MineralB2;OmegaC5;ProteinB3;ElectrolyteC9;Mineral2;EnzymeC7
Tofu_66,2291,MineralB2;AntioxidantB8;Nutrient10;Protein3;ProteinB3;EnzymeB7
