#UNIVERSE,Vitamin1;Mineral2;Protein3;Fiber4;Omega5;Amino6;Enzyme7;Antioxidant8;Electrolyte9;Nutrient10;VitaminB1;MineralB2;ProteinB3;FiberB4;OmegaB5;AminoB6;EnzymeB7;AntioxidantB8;ElectrolyteB9;NutrientB10
#MAX_CALORIES,114553.27
Tofu_1,2318,Antioxidant8;Omega5;AminoB6;Fiber4;Enzyme7
Apple_2,2358,MineralB2;Amino6;Fiber4;ElectrolyteB9;Nutrient10;Mineral2;AminoB6
Lentils_3,2475,ElectrolyteB9;ProteinB3;NutrientB10;Enzyme7;Protein3;Nutrient10;MineralB2
Eggs_4,2321,Fiber4;Nutrient10;NutrientB10;Mineral2;MineralB2;Electrolyte9
Eggs_5,2338,Protein3;EnzymeB7;VitaminB1;Vitamin1;FiberB4;AminoB6;Antioxidant8;Mineral2
Corn_6,2491,OmegaB5;Omega5;FiberB4;Amino6;Electrolyte9;Nutrient10;ProteinB3;AminoB6
Corn_7,2247,FiberB4;ElectrolyteB9;Electrolyte9;VitaminB1;Antioxidant8;NutrientB10;Mineral2;Omega5;AminoB6;Fiber4
Milk_8,2237,VitaminB1;Vitamin1;AminoB6;NutrientB10;Amino6;Antioxidant8;Fiber4;AntioxidantB8;Omega5
Eggs_9,2143,AntioxidantB8;Vitamin1;EnzymeB7;Enzyme7;Protein3;Fiber4;MineralB2
Rice_10,2250,AminoB6;NutrientB10;OmegaB5;Vitamin1;Protein3;Omega5
Pepper_11,2207,Nutrient10;ElectrolyteB9;MineralB2;AminoB6;AntioxidantB8;Enzyme7
Salmon_12,2281,MineralB2;OmegaB5;Electrolyte9;Nutrient10;AntioxidantB8;Fiber4;Mineral2;NutrientB10
Pepper_13,2161,AntioxidantB8;Amino6;Enzyme7;NutrientB10
Cheese_14,2247,ElectrolyteB9;EnzymeB7;Nutrient10;Fiber4;Enzyme7;Omega5;NutrientB10
Bread_15,2091,Vitamin1;AntioxidantB8;Omega5;Electrolyte9;Mineral2;NutrientB10;EnzymeB7
Broccoli_16,2357,AminoB6;Fiber4;Vitamin1;Nutrient10;NutrientB10
Broccoli_17,2225,Amino6;Mineral2;Electrolyte9;AminoB6;Fiber4;FiberB4;ElectrolyteB9;Enzyme7
Carrot_18,2037,Omega5;NutrientB10;Nutrient10
Yogurt_19,2127,AntioxidantB8;FiberB4;Antioxidant8;EnzymeB7
Salmon_20,2230,Nutrient10;ElectrolyteB9;FiberB4;NutrientB10;Mineral2;EnzymeB7;MineralB2;AminoB6;Fiber4;VitaminB1
Beef_21,2135,Amino6;Antioxidant8;NutrientB10;Protein3
Almonds_22,2001,OmegaB5;AminoB6;Nutrient10;Mineral2;Antioxidant8;Omega5;MineralB2;NutrientB10;FiberB4
Spinach_23,2232,Antioxidant8;Electrolyte9;Enzyme7;FiberB4
Beans_24,2278,Omega5;Electrolyte9;NutrientB10;Protein3;Mineral2;EnzymeB7
Potato_25,2157,OmegaB5;Fiber4;NutrientB10;Nutrient10;ProteinB3;Omega5;Electrolyte9
Orange_26,2252,Protein3;Mineral2;FiberB4;VitaminB1;Electrolyte9;Vitamin1;ElectrolyteB9;Fiber4;EnzymeB7;Nutrient10
Corn_27,2486,Electrolyte9;ElectrolyteB9;Mineral2
Orange_28,2387,AminoB6;EnzymeB7;OmegaB5;Electrolyte9;Amino6
Eggs_29,2223,Protein3;AminoB6;MineralB2;FiberB4;VitaminB1;Amino6;ElectrolyteB9;Mineral2;NutrientB10;OmegaB5
Corn_30,2355,Nutrient10;ProteinB3;AntioxidantB8;Mineral2;OmegaB5;EnzymeB7;Amino6;Omega5;FiberB4;AminoB6
Banana_31,2206,AntioxidantB8;OmegaB5;FiberB4
Bread_32,2096,NutrientB10;AminoB6;OmegaB5;Mineral2;Enzyme7;Omega5;Electrolyte9;Protein3
Rice_33,2224,Fiber4;Vitamin1;Antioxidant8;Amino6;Nutrient10;Electrolyte9;ElectrolyteB9;OmegaB5;Enzyme7;Mineral2
Garlic_34,2430,OmegaB5;Fiber4;Omega5;AminoB6
Yogurt_35,2149,FiberB4;AminoB6;ElectrolyteB9;Antioxidant8;OmegaB5;Electrolyte9;Protein3
Lentils_36,2097,Protein3;Electrolyte9;FiberB4;VitaminB1;ElectrolyteB9
Cheese_37,2001,Nutrient10;ElectrolyteB9;AminoB6;Omega5;OmegaB5;Electrolyte9;Antioxidant8
Banana_38,2170,OmegaB5;VitaminB1;Enzyme7;Antioxidant8;ProteinB3;Fiber4;FiberB4;AminoB6;AntioxidantB8
Almonds_39,2162,ProteinB3;NutrientB10;Omega5;AminoB6;Mineral2;Protein3;Electrolyte9;Nutrient10;Amino6;EnzymeB7
Broccoli_40,2432,Fiber4;EnzymeB7;OmegaB5;Vitamin1;Omega5;Enzyme7;FiberB4;VitaminB1;Protein3;Mineral2
Garlic_41,2400,VitaminB1;ProteinB3;Protein3;NutrientB10;ElectrolyteB9;Amino6;EnzymeB7
Corn_42,2454,AntioxidantB8;Mineral2;Protein3;Antioxidant8;Nutrient10;Fiber4;MineralB2;ElectrolyteB9;Enzyme7;ProteinB3
Banana_43,2324,OmegaB5;Amino6;Nutrient10;Vitamin1
Eggs_44,2166,Nutrient10;MineralB2;ElectrolyteB9
Grape_45,2074,EnzymeB7;FiberB4;Amino6;AntioxidantB8;NutrientB10;Mineral2
Pasta_46,2445,NutrientB10;Antioxidant8;AminoB6;Omega5;ElectrolyteB9;AntioxidantB8;VitaminB1;EnzymeB7;OmegaB5
Beef_47,2341,OmegaB5;Nutrient10;AntioxidantB8
Almonds_48,2037,MineralB2;ElectrolyteB9;Nutrient10;FiberB4;Electrolyte9;Antioxidant8;EnzymeB7;Omega5;Fiber4;Enzyme7
Garlic_49,2247,Antioxidant8;ProteinB3;MineralB2;Nutrient10
Orange_50,2151,ProteinB3;Electrolyte9;Vitamin1
Corn_51,2442,NutrientB10;AminoB6;Nutrient10
Corn_52,2409,NutrientB10;MineralB2;Antioxidant8;Enzyme7;Electrolyte9;VitaminB1
Orange_53,2369,Fiber4;Mineral2;Nutrient10;OmegaB5;ElectrolyteB9
Salmon_54,2186,Protein3;Nutrient10;VitaminB1;FiberB4;Amino6
Beans_55,2067,EnzymeB7;NutrientB10;Electrolyte9;Amino6;AntioxidantB8;OmegaB5;FiberB4;Antioxidant8
Onion_56,2151,Fiber4;OmegaB5;Protein3;Omega5;Antioxidant8;FiberB4;VitaminB1;MineralB2
Pepper_57,2203,Protein3;ProteinB3;Vitamin1;Electrolyte9;Fiber4;Antioxidant8;Amino6;VitaminB1
Grape_58,2344,ElectrolyteB9;ProteinB3;MineralB2;Fiber4;Antioxidant8;AminoB6;Vitamin1
Chicken_59,2452,NutrientB10;Antioxidant8;Protein3;OmegaB5;Nutrient10;VitaminB1;Enzyme7;Mineral2
Spinach_60,2023,Nutrient10;AminoB6;Fiber4
Walnuts_61,2120,ProteinB3;OmegaB5;MineralB2;FiberB4;Omega5
Garlic_62,2212,AminoB6;FiberB4;Electrolyte9;Mineral2
Cheese_63,2189,OmegaB5;NutrientB10;Antioxidant8;MineralB2;Fiber4;VitaminB1
Carrot_64,2278,Mineral2;ProteinB3;Electrolyte9;Enzyme7;Fiber4;FiberB4;OmegaB5;Antioxidant8
Beans_65,2339,NutrientB10;Vitamin1;Mineral2;VitaminB1;Antioxidant8;Protein3
Corn_66,2289,Protein3;AntioxidantB8;Enzyme7;ElectrolyteB9;Antioxidant8;Amino6
Potato_67,2075,Electrolyte9;Omega5;ElectrolyteB9
Beans_68,2128,Fiber4;Vitamin1;Omega5;ElectrolyteB9;MineralB2
Chicken_69,2403,ElectrolyteB9;VitaminB1;Vitamin1;Amino6;Electrolyte9;AntioxidantB8
Spinach_70,2379,EnzymeB7;Fiber4;Protein3;AminoB6;OmegaB5;ProteinB3;Amino6;Electrolyte9;Nutrient10
Apple_71,2231,NutrientB10;Mineral2;EnzymeB7;Nutrient10;OmegaB5;VitaminB1
Carrot_72,2031,ProteinB3;FiberB4;Fiber4;AminoB6;OmegaB5;Mineral2;EnzymeB7;Amino6;Nutrient10;Protein3
Bread_73,2064,NutrientB10;ElectrolyteB9;AntioxidantB8;VitaminB1;ProteinB3;Nutrient10;Electrolyte9
Lentils_74,2232,Fiber4;NutrientB10;AntioxidantB8;Enzyme7;FiberB4;Antioxidant8;ElectrolyteB9;EnzymeB7;Amino6
Onion_75,2232,FiberB4;Fiber4;VitaminB1;NutrientB10;AntioxidantB8;AminoB6;Omega5;Amino6;Protein3
Potato_76,2472,Protein3;NutrientB10;ElectrolyteB9;AntioxidantB8;FiberB4;Mineral2;MineralB2;AminoB6;Amino6;EnzymeB7
Cheese_77,2030,Fiber4;FiberB4;MineralB2;ElectrolyteB9;Mineral2;Omega5;Nutrient10;OmegaB5
Potato_78,2053,Omega5;AminoB6;Antioxidant8;Fiber4;MineralB2;FiberB4
Almonds_79,2188,Electrolyte9;ElectrolyteB9;Antioxidant8;FiberB4
Beef_80,2287,NutrientB10;Electrolyte9;Vitamin1
Yogurt_81,2139,VitaminB1;MineralB2;Vitamin1;Amino6;Omega5;Nutrient10;NutrientB10
Eggs_82,2035,Vitamin1;Protein3;EnzymeB7;Enzyme7;ProteinB3
Beef_83,2232,Amino6;MineralB2;Nutrient10;VitaminB1;Protein3;OmegaB5;Vitamin1;AminoB6
Onion_84,2386,Protein3;Electrolyte9;OmegaB5
Spinach_85,2217,NutrientB10;OmegaB5;FiberB4;Electrolyte9;Enzyme7;ProteinB3;EnzymeB7;Mineral2;Amino6;AminoB6
