#AIRPORTS,JFK;LAX;ORD;DFW;DEN;SFO;SEA;LAS;MCO;EWR
ORD,LAS,406,649
EWR,MCO,441,904
EWR,DEN,626,797
MCO,LAS,822,1137
DEN,JFK,893,1252
SFO,DFW,1124,1225
SFO,LAS,1146,1544
SEA,DFW,1245,1553
SFO,EWR,1320,1521
EWR,JFK,1375,1873
LAS,JFK,1524,1885
EWR,SFO,1530,1830
EWR,DEN,1647,1905
SEA,MCO,1729,2232
SEA,EWR,1894,2348
LAX,SFO,1983,2085
EWR,SFO,2041,2408
LAX,MCO,2184,2719
SEA,DFW,2417,2482
SFO,EWR,2426,2926
LAX,ORD,2442,2538
SFO,MCO,2506,3011
ORD,SFO,2647,3159
EWR,LAX,2683,3061
ORD,MCO,2977,3088
LAX,EWR,3033,3289
DFW,LAX,3155,3538
DEN,DFW,3262,3472
JFK,DEN,3266,3346
LAS,DFW,3269,3800
JFK,SEA,3441,3756
DEN,SFO,3443,3943
ORD,MCO,3475,3898
LAX,LAS,3585,3825
SFO,DEN,3728,4016
EWR,ORD,3878,4104
EWR,ORD,3908,4097
DFW,LAS,3986,4359
JFK,LAX,4011,4557
SFO,LAS,4065,4398
DEN,LAS,4133,4276
EWR,DFW,4173,4278
JFK,ORD,4279,4521
LAS,SEA,4397,4787
ORD,EWR,4425,4980
DEN,DFW,4451,4854
LAS,DFW,4471,4977
DFW,MCO,4530,5127
DFW,LAX,4569,5090
DEN,LAX,4573,4992
DEN,SEA,4581,4923
ORD,LAX,4649,5236
JFK,SEA,4892,5351
LAS,DEN,5023,5340
ORD,JFK,5050,5483
LAX,JFK,5111,5555
MCO,EWR,5198,5711
DEN,LAS,5363,5639
SEA,EWR,5419,5839
LAS,SFO,5529,5977
LAX,EWR,5590,5662
EWR,SEA,5663,6044
DEN,DFW,5912,6155
LAS,DEN,6043,6274
DFW,LAS,6211,6449
EWR,JFK,6232,6780
ORD,LAX,6267,6366
ORD,DEN,6275,6491
EWR,DFW,6291,6857
LAS,JFK,6371,6775
JFK,DEN,6528,6924
EWR,DEN,6653,6713
LAX,DEN,6658,7218
MCO,DEN,6691,7085
DFW,LAX,6797,7274
JFK,DEN,6883,7341
EWR,MCO,6991,7507
SFO,EWR,7018,7457
DFW,SFO,7206,7345
ORD,MCO,7373,7698
EWR,LAX,7461,7945
EWR,SFO,7618,8130
SFO,EWR,7633,8118
SEA,ORD,7657,7847
EWR,SFO,7753,8165
MCO,DFW,7800,8362
SFO,JFK,8098,8490
LAS,DFW,8375,8919
MCO,JFK,8464,8719
SEA,JFK,8518,8779
DFW,SFO,8540,9096
DEN,JFK,8751,8940
MCO,SEA,8785,9184
LAS,JFK,8837,8950
SEA,EWR,8947,9232
SEA,DEN,9083,9273
LAX,SEA,9173,9649
MCO,SEA,9189,9258
LAS,LAX,9240,9523
DFW,MCO,9336,9784
