#AIRPORTS,JFK;LAX;ORD;DFW;DEN;SFO;SEA;LAS;MCO;EWR
SEA,JFK,125,394
SEA,DEN,132,242
LAX,LAS,228,558
JFK,LAS,307,837
LAX,DEN,349,460
DFW,MCO,410,805
ORD,LAX,422,616
SFO,DEN,423,576
LAS,LAX,472,777
EWR,DEN,474,718
LAX,DFW,502,655
SEA,EWR,601,1126
MCO,EWR,618,1022
LAS,LAX,653,1155
DFW,LAS,715,1100
MCO,DEN,744,1029
SEA,SFO,857,1259
DEN,SFO,920,1340
LAS,JFK,932,1369
MCO,SFO,992,1459
LAS,JFK,996,1546
MCO,ORD,1013,1534
EWR,DFW,1035,1570
EWR,ORD,1076,1265
ORD,MCO,1099,1252
MCO,SFO,1180,1646
SEA,MCO,1213,1327
LAX,MCO,1233,1437
LAS,LAX,1323,1712
DFW,SFO,1330,1550
LAX,SEA,1381,1957
SEA,ORD,1388,1765
DEN,LAX,1479,2058
MCO,SEA,1527,1817
LAX,SEA,1548,2003
SEA,LAS,1557,1937
MCO,SEA,1624,1801
DEN,JFK,1625,1897
DFW,SEA,1627,2063
EWR,SFO,1644,2154
LAX,SFO,1657,2236
ORD,MCO,1680,1752
SFO,SEA,1713,1937
SEA,LAS,1768,2330
LAS,DFW,1773,2191
DFW,EWR,1864,2277
DEN,MCO,1869,1995
MCO,SFO,1882,2227
SEA,DEN,1887,2361
DEN,LAS,1911,2114
LAX,MCO,1924,2141
LAX,DEN,1940,2426
DEN,SEA,1965,2032
DEN,DFW,2001,2526
SFO,DFW,2063,2333
LAS,JFK,2068,2642
DEN,ORD,2129,2445
EWR,SFO,2153,2305
DFW,EWR,2236,2367
EWR,DEN,2240,2399
DEN,DFW,2248,2569
DFW,DEN,2253,2471
ORD,SFO,2330,2463
JFK,DFW,2347,2817
LAS,EWR,2369,2821
DFW,LAX,2399,2721
DFW,SEA,2417,2479
EWR,LAS,2434,2951
DEN,SFO,2463,2864
DFW,ORD,2504,2641
ORD,LAS,2529,2665
LAS,SFO,2578,3016
JFK,DFW,2579,2689
MCO,SEA,2655,2919
ORD,DFW,2712,3220
LAX,MCO,2725,3091
DFW,SEA,2754,2892
EWR,ORD,2785,3024
JFK,SEA,2815,3346
LAS,SEA,2878,3070
LAS,SFO,3020,3132
LAS,JFK,3335,3668
LAX,EWR,3394,3675
LAX,EWR,3485,3703
EWR,SFO,3588,3842
SEA,EWR,3770,4342
EWR,ORD,3804,4336
EWR,LAX,3846,4200
LAX,ORD,3846,4044
JFK,SEA,3898,4289
SFO,DFW,3912,4364
LAX,LAS,3945,4514
ORD,JFK,4059,4567
LAX,SEA,4135,4526
SEA,SFO,4176,4619
DEN,MCO,4183,4252
LAX,DEN,4334,4596
JFK,DFW,4347,4460
DFW,JFK,4415,4516
MCO,EWR,4465,4693
LAS,SEA,4583,4676
DFW,SFO,4632,5156
DEN,JFK,4634,4999
SFO,SEA,4634,5090
SEA,LAX,4640,5198
EWR,LAS,4689,4984
MCO,ORD,4719,5227
EWR,LAS,4771,4864
EWR,MCO,4831,5355
DEN,MCO,4835,5241
EWR,DEN,4837,4919
LAS,MCO,4871,5370
JFK,LAX,4986,5550
JFK,DFW,5039,5394
MCO,DFW,5070,5610
LAX,LAS,5083,5490
MCO,LAX,5085,5617
JFK,SFO,5119,5539
EWR,SFO,5179,5393
LAS,DFW,5267,5814
JFK,LAX,5314,5431
DEN,EWR,5327,5777
MCO,SEA,5381,5571
LAS,DEN,5546,6013
DFW,LAS,5553,6077
DEN,SFO,5567,5986
DEN,LAS,5568,6147
ORD,DEN,5598,6155
MCO,LAS,5654,6054
LAX,MCO,5661,6027
LAX,MCO,5700,6178
LAX,DFW,5731,6108
DFW,SEA,5752,5963
LAX,LAS,5793,6286
DFW,EWR,5927,6497
SFO,JFK,5940,6316
JFK,LAS,5968,6271
SEA,MCO,6078,6567
DEN,LAS,6086,6256
DEN,SEA,6141,6642
MCO,DFW,6163,6652
EWR,ORD,6172,6389
MCO,EWR,6180,6706
LAS,DEN,6256,6830
LAS,SEA,6325,6540
DFW,LAS,6560,7156
ORD,JFK,6693,7214
MCO,LAS,6770,6885
LAS,MCO,6785,7124
EWR,ORD,6797,6958
DEN,SEA,6807,7046
MCO,LAX,6937,7517
EWR,DFW,7030,7116
LAX,SEA,7033,7507
MCO,DFW,7046,7568
LAX,ORD,7075,7233
DFW,LAX,7110,7270
DEN,ORD,7141,7704
SFO,LAX,7155,7323
JFK,SFO,7222,7316
LAX,SFO,7259,7753
SFO,DFW,7264,7779
LAX,MCO,7344,7774
LAS,DEN,7355,7654
MCO,LAX,7405,7980
MCO,LAX,7451,7888
SEA,DEN,7484,7853
LAX,EWR,7486,7561
